"trading_day","symboltype","InstrumentID"
"20160223",pb,pb1604
"20160223",pp,pp1605
"20160223",rb,rb1605
"20160223",RM,RM605
"20160223",ru,ru1605
"20160223",SF,SF605
"20160223",SM,SM605
"20160223",sn,sn1605
"20160223",SR,SR605
"20160223",TA,TA605
"20160223",v,v1605
"20160223",y,y1605
"20160223",ZC,ZC605
"20160223",zn,zn1604
"20160224",a,a1605
"20160224",ag,ag1606
"20160224",al,al1604
"20160224",au,au1606
"20160224",bu,bu1606
"20160224",c,c1609
"20160224",CF,CF609
"20160224",cs,cs1605
"20160224",cu,cu1604
"20160224",FG,FG605
"20160224",hc,hc1605
"20160224",i,i1605
"20160224",j,j1605
"20160224",jd,jd1605
"20160224",jm,jm1605
"20160224",l,l1605
"20160224",m,m1605
"20160224",MA,MA605
"20160224",ni,ni1605
"20160224",OI,OI605
"20160224",p,p1605
"20160224",pb,pb1604
"20160224",pp,pp1605
"20160224",rb,rb1605
"20160224",RM,RM605
"20160224",ru,ru1605
"20160224",SF,SF605
"20160224",SM,SM605
"20160224",sn,sn1605
"20160224",SR,SR605
"20160224",TA,TA605
"20160224",v,v1605
"20160224",y,y1605
"20160224",ZC,ZC605
"20160224",zn,zn1604
"20160225",a,a1605
"20160225",ag,ag1606
"20160225",al,al1604
"20160225",au,au1606
"20160225",bu,bu1606
"20160225",c,c1605
"20160225",CF,CF609
"20160225",cs,cs1605
"20160225",cu,cu1604
"20160225",FG,FG605
"20160225",hc,hc1605
"20160225",i,i1605
"20160225",j,j1605
"20160225",jd,jd1605
"20160225",jm,jm1605
"20160225",l,l1605
"20160225",m,m1605
"20160225",MA,MA605
"20160225",ni,ni1605
"20160225",OI,OI605
"20160225",p,p1605
"20160225",pb,pb1604
"20160225",pp,pp1605
"20160225",rb,rb1605
"20160225",RM,RM605
"20160225",ru,ru1605
"20160225",SF,SF605
"20160225",SM,SM605
"20160225",sn,sn1605
"20160225",SR,SR605
"20160225",TA,TA605
"20160225",v,v1605
"20160225",y,y1605
"20160225",ZC,ZC605
"20160225",zn,zn1604
"20160226",a,a1605
"20160226",ag,ag1606
"20160226",al,al1604
"20160226",au,au1606
"20160226",bu,bu1606
"20160226",c,c1609
"20160226",CF,CF609
"20160226",cs,cs1605
"20160226",cu,cu1604
"20160226",FG,FG605
"20160226",hc,hc1605
"20160226",i,i1605
"20160226",j,j1605
"20160226",jd,jd1605
"20160226",jm,jm1605
"20160226",l,l1605
"20160226",m,m1605
"20160226",MA,MA605
"20160226",ni,ni1605
"20160226",OI,OI605
"20160226",p,p1605
"20160226",pb,pb1604
"20160226",pp,pp1605
"20160226",rb,rb1605
"20160226",RM,RM605
"20160226",ru,ru1605
"20160226",SF,SF605
"20160226",SM,SM605
"20160226",sn,sn1605
"20160226",SR,SR605
"20160226",TA,TA605
"20160226",v,v1605
"20160226",y,y1605
"20160226",ZC,ZC605
"20160226",zn,zn1604
"20160227",ag,ag1606
"20160227",al,al1604
"20160227",au,au1606
"20160227",bu,bu1606
"20160227",cu,cu1604
"20160227",hc,hc1605
"20160227",ni,ni1605
"20160227",pb,pb1604
"20160227",rb,rb1605
"20160227",sn,sn1605
"20160227",zn,zn1604
"20160229",a,a1605
"20160229",ag,ag1606
"20160229",al,al1604
"20160229",au,au1606
"20160229",bu,bu1606
"20160229",c,c1609
"20160229",CF,CF609
"20160229",cs,cs1605
"20160229",cu,cu1604
"20160229",FG,FG605
"20160229",hc,hc1605
"20160229",i,i1605
"20160229",j,j1605
"20160229",jd,jd1605
"20160229",jm,jm1605
"20160229",l,l1605
"20160229",m,m1605
"20160229",MA,MA605
"20160229",ni,ni1605
"20160229",OI,OI605
"20160229",p,p1605
"20160229",pb,pb1604
"20160229",pp,pp1605
"20160229",rb,rb1605
"20160229",RM,RM605
"20160229",ru,ru1605
"20160229",SF,SF605
"20160229",SM,SM605
"20160229",sn,sn1605
"20160229",SR,SR605
"20160229",TA,TA605
"20160229",v,v1605
"20160229",y,y1605
"20160229",ZC,ZC605
"20160229",zn,zn1604
"20160301",a,a1605
"20160301",ag,ag1606
"20160301",al,al1604
"20160301",al,al1605
"20160301",au,au1606
"20160301",bu,bu1606
"20160301",c,c1609
"20160301",CF,CF609
"20160301",cs,cs1605
"20160301",cu,cu1604
"20160301",FG,FG605
"20160301",hc,hc1605
"20160301",i,i1605
"20160301",j,j1605
"20160301",jd,jd1605
"20160301",jm,jm1605
"20160301",l,l1605
"20160301",m,m1605
"20160301",MA,MA605
"20160301",ni,ni1605
"20160301",OI,OI605
"20160301",p,p1605
"20160301",pb,pb1604
"20160301",pp,pp1605
"20160301",rb,rb1605
"20160301",RM,RM605
"20160301",ru,ru1605
"20160301",SF,SF605
"20160301",SM,SM605
"20160301",sn,sn1605
"20160301",SR,SR605
"20160301",TA,TA605
"20160301",v,v1605
"20160301",y,y1605
"20160301",ZC,ZC605
"20160301",zn,zn1604
"20160302",a,a1605
"20160302",ag,ag1606
"20160302",al,al1605
"20160302",au,au1606
"20160302",bu,bu1606
"20160302",c,c1609
"20160302",CF,CF609
"20160302",cs,cs1605
"20160302",cu,cu1604
"20160302",cu,cu1605
"20160302",FG,FG605
"20160302",hc,hc1605
"20160302",i,i1605
"20160302",j,j1605
"20160302",jd,jd1605
"20160302",jm,jm1605
"20160302",l,l1605
"20160302",m,m1605
"20160302",MA,MA605
"20160302",ni,ni1605
"20160302",OI,OI605
"20160302",p,p1605
"20160302",pb,pb1604
"20160302",pp,pp1605
"20160302",rb,rb1605
"20160302",RM,RM605
"20160302",ru,ru1605
"20160302",SF,SF605
"20160302",SM,SM605
"20160302",sn,sn1605
"20160302",SR,SR605
"20160302",TA,TA605
"20160302",v,v1605
"20160302",y,y1605
"20160302",ZC,ZC605
"20160302",zn,zn1604
"20160302",zn,zn1605
"20160303",a,a1605
"20160303",ag,ag1606
"20160303",al,al1605
"20160303",au,au1606
"20160303",bu,bu1606
"20160303",c,c1609
"20160303",CF,CF609
"20160303",cs,cs1605
"20160303",cu,cu1605
"20160303",FG,FG605
"20160303",hc,hc1605
"20160303",i,i1605
"20160303",j,j1605
"20160303",jd,jd1605
"20160303",jm,jm1605
"20160303",l,l1605
"20160303",m,m1605
"20160303",MA,MA605
"20160303",ni,ni1605
"20160303",OI,OI605
"20160303",p,p1605
"20160303",pb,pb1604
"20160303",pp,pp1605
"20160303",rb,rb1605
"20160303",RM,RM605
"20160303",ru,ru1605
"20160303",SF,SF605
"20160303",SM,SM605
"20160303",sn,sn1605
"20160303",SR,SR605
"20160303",TA,TA605
"20160303",v,v1605
"20160303",y,y1605
"20160303",ZC,ZC605
"20160303",zn,zn1605
"20160304",a,a1605
"20160304",ag,ag1606
"20160304",al,al1605
"20160304",au,au1606
"20160304",bu,bu1606
"20160304",c,c1609
"20160304",CF,CF609
"20160304",cs,cs1605
"20160304",cu,cu1605
"20160304",FG,FG605
"20160304",hc,hc1605
"20160304",i,i1605
"20160304",j,j1605
"20160304",jd,jd1605
"20160304",jm,jm1605
"20160304",l,l1605
"20160304",m,m1605
"20160304",MA,MA605
"20160304",ni,ni1605
"20160304",OI,OI605
"20160304",p,p1605
"20160304",pb,pb1604
"20160304",pp,pp1605
"20160304",rb,rb1605
"20160304",RM,RM605
"20160304",ru,ru1605
"20160304",SF,SF605
"20160304",SM,SM605
"20160304",sn,sn1605
"20160304",SR,SR605
"20160304",TA,TA605
"20160304",v,v1605
"20160304",y,y1605
"20160304",ZC,ZC605
"20160304",zn,zn1605
"20160305",ag,ag1606
"20160305",al,al1605
"20160305",au,au1606
"20160305",bu,bu1606
"20160305",cu,cu1605
"20160305",hc,hc1605
"20160305",ni,ni1605
"20160305",pb,pb1604
"20160305",rb,rb1605
"20160305",sn,sn1605
"20160305",zn,zn1605
"20160307",a,a1605
"20160307",ag,ag1606
"20160307",al,al1605
"20160307",au,au1606
"20160307",bu,bu1606
"20160307",c,c1609
"20160307",CF,CF609
"20160307",cs,cs1605
"20160307",cu,cu1605
"20160307",FG,FG605
"20160307",hc,hc1605
"20160307",i,i1605
"20160307",j,j1605
"20160307",jd,jd1605
"20160307",jm,jm1605
"20160307",l,l1605
"20160307",m,m1605
"20160307",MA,MA605
"20160307",ni,ni1605
"20160307",OI,OI605
"20160307",p,p1605
"20160307",pb,pb1604
"20160307",pb,pb1605
"20160307",pp,pp1605
"20160307",rb,rb1605
"20160307",RM,RM605
"20160307",ru,ru1605
"20160307",SF,SF605
"20160307",SM,SM605
"20160307",sn,sn1605
"20160307",SR,SR605
"20160307",TA,TA605
"20160307",v,v1605
"20160307",y,y1605
"20160307",ZC,ZC605
"20160307",zn,zn1605
"20160308",a,a1605
"20160308",ag,ag1606
"20160308",al,al1605
"20160308",au,au1606
"20160308",bu,bu1606
"20160308",c,c1609
"20160308",CF,CF609
"20160308",cs,cs1605
"20160308",cu,cu1605
"20160308",FG,FG605
"20160308",hc,hc1605
"20160308",i,i1605
"20160308",j,j1605
"20160308",jd,jd1605
"20160308",jm,jm1605
"20160308",l,l1605
"20160308",m,m1605
"20160308",MA,MA605
"20160308",ni,ni1605
"20160308",OI,OI605
"20160308",p,p1605
"20160308",pb,pb1605
"20160308",pp,pp1605
"20160308",rb,rb1605
"20160308",RM,RM605
"20160308",ru,ru1605
"20160308",SF,SF605
"20160308",SM,SM605
"20160308",sn,sn1605
"20160308",SR,SR605
"20160308",TA,TA605
"20160308",v,v1605
"20160308",y,y1605
"20160308",ZC,ZC605
"20160308",zn,zn1605
"20160309",a,a1605
"20160309",ag,ag1606
"20160309",al,al1605
"20160309",au,au1606
"20160309",bu,bu1606
"20160309",c,c1609
"20160309",CF,CF609
"20160309",cs,cs1605
"20160309",cu,cu1605
"20160309",FG,FG605
"20160309",hc,hc1605
"20160309",i,i1605
"20160309",j,j1605
"20160309",jd,jd1605
"20160309",jm,jm1605
"20160309",l,l1605
"20160309",m,m1605
"20160309",MA,MA605
"20160309",ni,ni1605
"20160309",OI,OI605
"20160309",p,p1605
"20160309",pb,pb1605
"20160309",pp,pp1605
"20160309",rb,rb1605
"20160309",RM,RM605
"20160309",ru,ru1605
"20160309",SF,SF605
"20160309",SM,SM605
"20160309",sn,sn1605
"20160309",SR,SR605
"20160309",SR,SR609
"20160309",TA,TA605
"20160309",v,v1605
"20160309",y,y1605
"20160309",ZC,ZC605
"20160309",zn,zn1605
"20160310",a,a1605
"20160310",ag,ag1606
"20160310",al,al1605
"20160310",au,au1606
"20160310",bu,bu1606
"20160310",c,c1609
"20160310",CF,CF609
"20160310",cs,cs1605
"20160310",cu,cu1605
"20160310",FG,FG605
"20160310",hc,hc1605
"20160310",i,i1605
"20160310",j,j1605
"20160310",jd,jd1605
"20160310",jm,jm1605
"20160310",l,l1605
"20160310",m,m1605
"20160310",MA,MA605
"20160310",ni,ni1605
"20160310",OI,OI605
"20160310",OI,OI609
"20160310",p,p1605
"20160310",pb,pb1605
"20160310",pp,pp1605
"20160310",rb,rb1605
"20160310",RM,RM605
"20160310",ru,ru1605
"20160310",SF,SF605
"20160310",SM,SM605
"20160310",sn,sn1605
"20160310",SR,SR609
"20160310",TA,TA605
"20160310",v,v1605
"20160310",y,y1605
"20160310",y,y1609
"20160310",ZC,ZC605
"20160310",zn,zn1605
"20160311",a,a1605
"20160311",ag,ag1606
"20160311",al,al1605
"20160311",au,au1606
"20160311",bu,bu1606
"20160311",c,c1609
"20160311",CF,CF609
"20160311",cs,cs1605
"20160311",cu,cu1605
"20160311",FG,FG605
"20160311",hc,hc1605
"20160311",i,i1605
"20160311",j,j1605
"20160311",jd,jd1605
"20160311",jm,jm1605
"20160311",l,l1605
"20160311",m,m1605
"20160311",m,m1609
"20160311",MA,MA605
"20160311",ni,ni1605
"20160311",OI,OI609
"20160311",p,p1605
"20160311",p,p1609
"20160311",pb,pb1605
"20160311",pp,pp1605
"20160311",rb,rb1605
"20160311",rb,rb1610
"20160311",RM,RM605
"20160311",ru,ru1605
"20160311",SF,SF605
"20160311",SM,SM605
"20160311",sn,sn1605
"20160311",SR,SR609
"20160311",TA,TA605
"20160311",v,v1605
"20160311",y,y1609
"20160311",ZC,ZC605
"20160311",zn,zn1605
"20160312",ag,ag1606
"20160312",al,al1605
"20160312",au,au1606
"20160312",bu,bu1606
"20160312",cu,cu1605
"20160312",hc,hc1605
"20160312",ni,ni1605
"20160312",pb,pb1605
"20160312",rb,rb1610
"20160312",sn,sn1605
"20160312",zn,zn1605
"20160314",a,a1605
"20160314",a,a1609
"20160314",ag,ag1606
"20160314",al,al1605
"20160314",au,au1606
"20160314",bu,bu1606
"20160314",c,c1609
"20160314",CF,CF609
"20160314",cs,cs1605
"20160314",cu,cu1605
"20160314",FG,FG605
"20160314",hc,hc1605
"20160314",i,i1605
"20160314",j,j1605
"20160314",jd,jd1605
"20160314",jm,jm1605
"20160314",l,l1605
"20160314",m,m1609
"20160314",MA,MA605
"20160314",ni,ni1605
"20160314",OI,OI609
"20160314",p,p1609
"20160314",pb,pb1605
"20160314",pp,pp1605
"20160314",rb,rb1610
"20160314",RM,RM605
"20160314",ru,ru1605
"20160314",SF,SF605
"20160314",SM,SM605
"20160314",sn,sn1605
"20160314",SR,SR609
"20160314",TA,TA605
"20160314",v,v1605
"20160314",y,y1609
"20160314",ZC,ZC605
"20160314",zn,zn1605
"20160315",a,a1609
"20160315",ag,ag1606
"20160315",al,al1605
"20160315",au,au1606
"20160315",bu,bu1606
"20160315",c,c1609
"20160315",CF,CF609
"20160315",cs,cs1605
"20160315",cu,cu1605
"20160315",FG,FG605
"20160315",hc,hc1605
"20160315",i,i1605
"20160315",j,j1605
"20160315",jd,jd1605
"20160315",jm,jm1605
"20160315",l,l1605
"20160315",m,m1609
"20160315",MA,MA605
"20160315",ni,ni1605
"20160315",OI,OI609
"20160315",p,p1609
"20160315",pb,pb1605
"20160315",pp,pp1605
"20160315",rb,rb1610
"20160315",RM,RM605
"20160315",ru,ru1605
"20160315",SF,SF605
"20160315",SM,SM605
"20160315",sn,sn1605
"20160315",SR,SR609
"20160315",TA,TA605
"20160315",v,v1605
"20160315",y,y1609
"20160315",ZC,ZC605
"20160315",zn,zn1605
"20160316",a,a1609
"20160316",ag,ag1606
"20160316",al,al1605
"20160316",au,au1606
"20160316",bu,bu1606
"20160316",c,c1609
"20160316",CF,CF609
"20160316",cs,cs1605
"20160316",cu,cu1605
"20160316",FG,FG605
"20160316",hc,hc1605
"20160316",i,i1605
"20160316",j,j1605
"20160316",jd,jd1605
"20160316",jm,jm1605
"20160316",l,l1605
"20160316",m,m1609
"20160316",MA,MA605
"20160316",ni,ni1605
"20160316",OI,OI609
"20160316",p,p1609
"20160316",pb,pb1605
"20160316",pp,pp1605
"20160316",rb,rb1610
"20160316",RM,RM605
"20160316",ru,ru1605
"20160316",SF,SF605
"20160316",SM,SM605
"20160316",sn,sn1605
"20160316",SR,SR609
"20160316",TA,TA605
"20160316",v,v1605
"20160316",y,y1609
"20160316",ZC,ZC605
"20160316",zn,zn1605
"20160317",a,a1609
"20160317",ag,ag1606
"20160317",al,al1605
"20160317",au,au1606
"20160317",bu,bu1606
"20160317",c,c1609
"20160317",CF,CF609
"20160317",cs,cs1605
"20160317",cu,cu1605
"20160317",FG,FG605
"20160317",hc,hc1605
"20160317",i,i1605
"20160317",j,j1605
"20160317",jd,jd1605
"20160317",jm,jm1605
"20160317",l,l1605
"20160317",m,m1609
"20160317",MA,MA605
"20160317",ni,ni1605
"20160317",OI,OI609
"20160317",p,p1609
"20160317",pb,pb1605
"20160317",pp,pp1605
"20160317",rb,rb1610
"20160317",RM,RM605
"20160317",ru,ru1605
"20160317",SF,SF605
"20160317",SM,SM605
"20160317",sn,sn1605
"20160317",SR,SR609
"20160317",TA,TA605
"20160317",v,v1605
"20160317",y,y1609
"20160317",ZC,ZC605
"20160317",zn,zn1605
"20160318",a,a1609
"20160318",ag,ag1606
"20160318",al,al1605
"20160318",au,au1606
"20160318",bu,bu1606
"20160318",c,c1609
"20160318",CF,CF609
"20160318",cs,cs1605
"20160318",cu,cu1605
"20160318",FG,FG605
"20160318",hc,hc1605
"20160318",i,i1605
"20160318",j,j1605
"20160318",jd,jd1605
"20160318",jm,jm1605
"20160318",l,l1605
"20160318",m,m1609
"20160318",MA,MA605
"20160318",ni,ni1605
"20160318",OI,OI609
"20160318",p,p1609
"20160318",pb,pb1605
"20160318",pp,pp1605
"20160318",rb,rb1610
"20160318",RM,RM605
"20160318",RM,RM609
"20160318",ru,ru1605
"20160318",ru,ru1609
"20160318",SF,SF605
"20160318",SM,SM605
"20160318",sn,sn1605
"20160318",SR,SR609
"20160318",TA,TA605
"20160318",v,v1605
"20160318",y,y1609
"20160318",ZC,ZC605
"20160318",zn,zn1605
"20160319",ag,ag1606
"20160319",al,al1605
"20160319",au,au1606
"20160319",bu,bu1606
"20160319",cu,cu1605
"20160319",hc,hc1605
"20160319",ni,ni1605
"20160319",pb,pb1605
"20160319",rb,rb1610
"20160319",sn,sn1605
"20160319",zn,zn1605
"20160321",a,a1609
"20160321",ag,ag1606
"20160321",al,al1605
"20160321",au,au1606
"20160321",bu,bu1606
"20160321",c,c1609
"20160321",CF,CF609
"20160321",cs,cs1605
"20160321",cu,cu1605
"20160321",FG,FG605
"20160321",hc,hc1605
"20160321",i,i1605
"20160321",i,i1609
"20160321",j,j1605
"20160321",jd,jd1605
"20160321",jm,jm1605
"20160321",l,l1605
"20160321",m,m1609
"20160321",MA,MA605
"20160321",ni,ni1605
"20160321",OI,OI609
"20160321",p,p1609
"20160321",pb,pb1605
"20160321",pp,pp1605
"20160321",rb,rb1610
"20160321",RM,RM609
"20160321",ru,ru1609
"20160321",SF,SF605
"20160321",SM,SM605
"20160321",sn,sn1605
"20160321",SR,SR609
"20160321",TA,TA605
"20160321",v,v1605
"20160321",y,y1609
"20160321",ZC,ZC605
"20160321",zn,zn1605
"20160322",a,a1609
"20160322",ag,ag1606
"20160322",al,al1605
"20160322",au,au1606
"20160322",bu,bu1606
"20160322",c,c1609
"20160322",CF,CF609
"20160322",cs,cs1609
"20160322",cu,cu1605
"20160322",FG,FG605
"20160322",hc,hc1605
"20160322",i,i1609
"20160322",j,j1605
"20160322",jd,jd1605
"20160322",jm,jm1605
"20160322",l,l1605
"20160322",m,m1609
"20160322",MA,MA605
"20160322",ni,ni1605
"20160322",OI,OI609
"20160322",p,p1609
"20160322",pb,pb1605
"20160322",pp,pp1605
"20160322",rb,rb1610
"20160322",RM,RM609
"20160322",ru,ru1609
"20160322",SF,SF605
"20160322",SM,SM605
"20160322",sn,sn1605
"20160322",SR,SR609
"20160322",TA,TA605
"20160322",v,v1605
"20160322",y,y1609
"20160322",ZC,ZC605
"20160322",zn,zn1605
"20160323",a,a1609
"20160323",ag,ag1606
"20160323",al,al1605
"20160323",au,au1606
"20160323",bu,bu1606
"20160323",c,c1609
"20160323",CF,CF609
"20160323",cs,cs1609
"20160323",cu,cu1605
"20160323",FG,FG605
"20160323",hc,hc1605
"20160323",i,i1609
"20160323",j,j1605
"20160323",jd,jd1605
"20160323",jm,jm1605
"20160323",l,l1605
"20160323",m,m1609
"20160323",MA,MA605
"20160323",ni,ni1605
"20160323",OI,OI609
"20160323",p,p1609
"20160323",pb,pb1605
"20160323",pp,pp1605
"20160323",rb,rb1610
"20160323",RM,RM609
"20160323",ru,ru1609
"20160323",SF,SF605
"20160323",SM,SM605
"20160323",sn,sn1605
"20160323",SR,SR609
"20160323",TA,TA605
"20160323",v,v1605
"20160323",y,y1609
"20160323",ZC,ZC605
"20160323",zn,zn1605
"20160324",a,a1609
"20160324",ag,ag1606
"20160324",al,al1605
"20160324",au,au1606
"20160324",bu,bu1606
"20160324",c,c1609
"20160324",CF,CF609
"20160324",cs,cs1609
"20160324",cu,cu1605
"20160324",FG,FG605
"20160324",hc,hc1605
"20160324",i,i1609
"20160324",j,j1605
"20160324",jd,jd1605
"20160324",jm,jm1605
"20160324",l,l1605
"20160324",m,m1609
"20160324",MA,MA605
"20160324",ni,ni1605
"20160324",OI,OI609
"20160324",p,p1609
"20160324",pb,pb1605
"20160324",pp,pp1605
"20160324",rb,rb1610
"20160324",RM,RM609
"20160324",ru,ru1609
"20160324",SF,SF605
"20160324",SM,SM605
"20160324",sn,sn1605
"20160324",SR,SR609
"20160324",TA,TA605
"20160324",v,v1605
"20160324",y,y1609
"20160324",ZC,ZC605
"20160324",zn,zn1605
"20160325",a,a1609
"20160325",ag,ag1606
"20160325",al,al1605
"20160325",au,au1606
"20160325",bu,bu1606
"20160325",c,c1609
"20160325",CF,CF609
"20160325",cs,cs1609
"20160325",cu,cu1605
"20160325",FG,FG605
"20160325",hc,hc1605
"20160325",i,i1609
"20160325",j,j1605
"20160325",jd,jd1609
"20160325",jm,jm1605
"20160325",l,l1605
"20160325",m,m1609
"20160325",MA,MA605
"20160325",ni,ni1605
"20160325",OI,OI609
"20160325",p,p1609
"20160325",pb,pb1605
"20160325",pp,pp1605
"20160325",rb,rb1610
"20160325",RM,RM609
"20160325",ru,ru1609
"20160325",SF,SF605
"20160325",SM,SM605
"20160325",sn,sn1605
"20160325",SR,SR609
"20160325",TA,TA605
"20160325",v,v1605
"20160325",y,y1609
"20160325",ZC,ZC605
"20160325",zn,zn1605
"20160326",ag,ag1606
"20160326",al,al1605
"20160326",au,au1606
"20160326",bu,bu1606
"20160326",cu,cu1605
"20160326",hc,hc1605
"20160326",ni,ni1605
"20160326",pb,pb1605
"20160326",rb,rb1610
"20160326",sn,sn1605
"20160326",zn,zn1605
"20160328",a,a1609
"20160328",ag,ag1606
"20160328",al,al1605
"20160328",au,au1606
"20160328",bu,bu1606
"20160328",c,c1609
"20160328",CF,CF609
"20160328",cs,cs1609
"20160328",cu,cu1605
"20160328",FG,FG605
"20160328",hc,hc1605
"20160328",i,i1609
"20160328",j,j1605
"20160328",j,j1609
"20160328",jd,jd1609
"20160328",jm,jm1605
"20160328",l,l1605
"20160328",m,m1609
"20160328",MA,MA605
"20160328",ni,ni1605
"20160328",OI,OI609
"20160328",p,p1609
"20160328",pb,pb1605
"20160328",pp,pp1605
"20160328",rb,rb1610
"20160328",RM,RM609
"20160328",ru,ru1609
"20160328",SF,SF605
"20160328",SM,SM605
"20160328",sn,sn1605
"20160328",SR,SR609
"20160328",TA,TA605
"20160328",TA,TA609
"20160328",v,v1609
"20160328",y,y1609
"20160328",ZC,ZC605
"20160328",zn,zn1605
"20160329",a,a1609
"20160329",ag,ag1606
"20160329",al,al1605
"20160329",au,au1606
"20160329",bu,bu1606
"20160329",c,c1609
"20160329",CF,CF609
"20160329",cs,cs1609
"20160329",cu,cu1605
"20160329",FG,FG605
"20160329",hc,hc1605
"20160329",i,i1609
"20160329",j,j1609
"20160329",jd,jd1609
"20160329",jm,jm1605
"20160329",l,l1605
"20160329",m,m1609
"20160329",MA,MA605
"20160329",ni,ni1605
"20160329",OI,OI609
"20160329",p,p1609
"20160329",pb,pb1605
"20160329",pp,pp1605
"20160329",rb,rb1610
"20160329",RM,RM609
"20160329",ru,ru1609
"20160329",SF,SF605
"20160329",SM,SM605
"20160329",sn,sn1605
"20160329",SR,SR609
"20160329",TA,TA609
"20160329",v,v1609
"20160329",y,y1609
"20160329",ZC,ZC605
"20160329",zn,zn1605
"20160330",a,a1609
"20160330",ag,ag1606
"20160330",al,al1605
"20160330",au,au1606
"20160330",bu,bu1606
"20160330",c,c1701
"20160330",CF,CF609
"20160330",cs,cs1609
"20160330",cu,cu1605
"20160330",FG,FG605
"20160330",hc,hc1605
"20160330",i,i1609
"20160330",j,j1609
"20160330",jd,jd1609
"20160330",jm,jm1605
"20160330",jm,jm1609
"20160330",l,l1609
"20160330",m,m1609
"20160330",MA,MA605
"20160330",ni,ni1605
"20160330",OI,OI609
"20160330",p,p1609
"20160330",pb,pb1605
"20160330",pp,pp1605
"20160330",rb,rb1610
"20160330",RM,RM609
"20160330",ru,ru1609
"20160330",SF,SF605
"20160330",SM,SM605
"20160330",sn,sn1605
"20160330",SR,SR609
"20160330",TA,TA609
"20160330",v,v1609
"20160330",y,y1609
"20160330",ZC,ZC605
"20160330",zn,zn1605
"20160331",a,a1609
"20160331",ag,ag1606
"20160331",al,al1605
"20160331",au,au1606
"20160331",bu,bu1606
"20160331",c,c1701
"20160331",CF,CF609
"20160331",cs,cs1609
"20160331",cu,cu1605
"20160331",cu,cu1606
"20160331",FG,FG605
"20160331",hc,hc1605
"20160331",i,i1609
"20160331",j,j1609
"20160331",jd,jd1609
"20160331",jm,jm1609
"20160331",l,l1609
"20160331",m,m1609
"20160331",MA,MA605
"20160331",ni,ni1605
"20160331",OI,OI609
"20160331",p,p1609
"20160331",pb,pb1605
"20160331",pp,pp1605
"20160331",rb,rb1610
"20160331",RM,RM609
"20160331",ru,ru1609
"20160331",SF,SF605
"20160331",SM,SM605
"20160331",sn,sn1605
"20160331",SR,SR609
"20160331",TA,TA609
"20160331",v,v1609
"20160331",y,y1609
"20160331",ZC,ZC605
"20160331",zn,zn1605
"20160401",a,a1609
"20160401",ag,ag1606
"20160401",al,al1605
"20160401",au,au1606
"20160401",bu,bu1606
"20160401",c,c1701
"20160401",CF,CF609
"20160401",cs,cs1609
"20160401",cu,cu1606
"20160401",FG,FG605
"20160401",hc,hc1605
"20160401",i,i1609
"20160401",j,j1609
"20160401",jd,jd1609
"20160401",jm,jm1609
"20160401",l,l1609
"20160401",m,m1609
"20160401",MA,MA605
"20160401",ni,ni1605
"20160401",OI,OI609
"20160401",p,p1609
"20160401",pb,pb1605
"20160401",pp,pp1609
"20160401",rb,rb1610
"20160401",RM,RM609
"20160401",ru,ru1609
"20160401",SF,SF605
"20160401",SM,SM605
"20160401",sn,sn1605
"20160401",SR,SR609
"20160401",TA,TA609
"20160401",v,v1609
"20160401",y,y1609
"20160401",ZC,ZC605
"20160401",zn,zn1605
"20160405",a,a1609
"20160405",ag,ag1606
"20160405",al,al1605
"20160405",al,al1606
"20160405",au,au1606
